"","address","addresses","all","business","capitalAve","capitalLong","capitalTotal","charDollar","charExclamation","charHash","charRoundbracket","charSemicolon","charSquarebracket","conference","credit","cs","data","direct","edu","email","font","free","george","hp","hpl","internet","lab","labs","mail","make","meeting","money","num000","num1999","num3d","num415","num650","num85","num857","order","original","our","over","parts","people","pm","project","re","receive","remove","report","table","technology","telnet","type","will","you","your"
"2523",0,0,0,0,2.147,11,131,0,0,0,0,0.048,0,0,0,0,0.34,0,0,0,0,0,0,0.68,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0.68,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,"nonspam",0.68,0.34,0
"2524",0,0,0,0.72,2.333,8,119,0,0,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2525",0,0,0,0,1.848,10,61,0,0,0,0.274,0,0,0,0,0,2.08,0,0,0,0,0,0,1.56,1.04,0,0,0,0,0,0,0,0,0,0,0,0.52,0.52,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.52,0,0
"2526",0,0,0,0,1.909,6,21,0,0,0,0.244,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,"nonspam",0,5.6,4
"2527",0,0,0,0,2.307,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",1.36,1.36,5.47
"2528",0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2529",0,0,0,0,2.533,10,38,0,0.396,0.396,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2530",0,0,0,0,4.166,14,50,0,0,0,0.248,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,"nonspam",0,2.63,0
"2531",0.28,0,0,0,1.834,15,200,0,0,0,0.281,0.046,0.046,0,0,0,0,0,0,0.56,0,0,1.7,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.56,0.56,0,0,0,0,0,0.85,0,0,0,0,0,0,"nonspam",0.56,3.41,1.13
"2532",0,0,0,0,50,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,4.76,0
"2533",0,0,0,0,1.3,7,104,0,0,0,0.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,0,0,0.65,0,0,0,0,0,0,0,"nonspam",0.32,1.3,0.98
"2534",0,0,0,0,4.791,71,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,1.19,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2535",0,0,0,0,3.657,28,128,0.128,0,0.128,0.128,0,0,0,0,0,0,0,0,0,0,0,1.5,0.75,0.75,0,0,0,0.75,0,0,0,0,0,0,0,1.5,0.75,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,1.5,0
"2536",1.96,0,0,0,3.129,17,97,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,1.96,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0.98,0,0,0,"nonspam",0,1.96,0.98
"2537",0,0,0,0,13.562,351,434,2.038,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.29,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0.29,0.58,0.58,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0.87,0.29
"2538",0,0,0,0,1.615,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2539",0,0,0.59,0,2.546,38,601,0.075,0.056,0,0.322,0.227,0.113,0,0,0,0,0,0,0,0,0.11,0.71,0.23,0,0,0,0,0.23,0,0,0,0,0,0.11,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,"nonspam",0.11,0.95,0.47
"2540",0,0,0,0,2.069,13,89,0,0.07,0,0.07,0.07,0,0,0.39,0,0,0.39,0,0.39,0,0,0.39,0,0,0,0,0,0.39,0.39,0,0,0,0,0,0,0.78,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",1.17,3.12,1.17
"2541",0,0,0,0,1.551,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,1.17,0,0,0,0,0,0,0,1.17,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,2.35,0
"2542",0,0,0,0,4.8,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,"nonspam",0,0,0
"2543",0,0,0,0,2.173,11,113,0,0,0,0.164,0,0,0,0,0,0,0,0,0,0,0,1.58,0.52,2.11,0,0,0.52,0,0,0,0,0,0,0,0,1.05,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,"nonspam",0.52,1.05,1.05
"2544",0,0,1.58,0,3.36,13,84,0.601,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.58,4.76,1.58,0,0,1.58,0,0,0,0,0,0,0,0,3.17,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2545",0,0,0,0,1.962,15,155,0,0,0,0.09,0,0.135,0,0,0,0,0,0,0,0,0,0.85,0.85,0.85,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.56,0,0,0,0,0,0.28,0,0,0,0,0,0,"nonspam",2.27,1.98,0.28
"2546",0,0,0.16,0,1.798,7,196,0.055,0,0,0.055,0,0,0,0,0,0,0.16,0,0,0,0.16,0.32,0,0.32,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.32,0,0,0,0,0.16,0.16,"nonspam",1.91,3.04,1.76
"2547",0,0,0,0,1.761,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,2.98,0
"2548",0,0,0,0,1.924,9,102,0.108,0,0,0.108,0.108,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,"nonspam",1.97,0,0
"2549",0,0,0,0,1.794,6,70,0,0,0,0.201,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",1.74,2.9,0.58
"2550",0,0,1.49,0,1.79,5,111,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0,0,0,0,0,0,0,1.49,0,"nonspam",0.74,2.24,0.74
"2551",0,0,0,0,1.88,13,47,0,0,0,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2552",0,0,0,0,3.555,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2553",0.43,0,0,0,2.085,25,73,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0.43,0,0,0,0.43,0.87,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.87,3.5,1.31
"2554",0,0,0,0,3.74,53,101,0,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,"nonspam",0,2.29,0
"2555",6.34,0,0,0,3.461,12,90,0,0,0.215,0.431,0,0,0,0,0,0,1.58,0,0,0,0,1.58,1.58,1.58,0,1.58,1.58,0,0,0,0,0,0,0,3.17,1.58,1.58,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,"nonspam",0,1.58,0
"2556",0,0,0,0,1.068,3,47,0,0.058,0,0.234,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.32,0.96,2.56
"2557",1.23,0,0,0,1,1,20,0,0,0,0.224,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,"nonspam",0.61,3.08,1.23
"2558",0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2559",0,0,0,0,2.396,16,139,0,0.08,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,1.13,0,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0.28,0,0.28,0,0,0,0.28,0.28,0,0.28,0,0,0,0,0,"nonspam",3.97,3.97,0.85
"2560",0,0,0,0,1.533,5,23,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,0,0,"nonspam",0,0,0
"2561",0,0,0,0,1.166,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",5.71,0,0
"2562",0,0,0,0,2.466,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2563",0,0,0,0,1.714,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2564",0,0,0,0,1.666,12,30,0,0,0,0.215,0,0.215,0,0,3.12,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,1.56,0,1.56,0,0,0,0,0,0,"nonspam",1.56,0,0
"2565",0,0,2.5,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2566",0,0,0,0,1,1,4,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2567",0,0,0.97,0,2.187,14,70,0,0,0,0.293,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.97,5.82,0.97
"2568",0,0,0,0,2.617,11,89,0,0,0,0.621,0,0,0,0,0,0,0,0,0,0,0,0,1.19,1.19,0,0,0,1.19,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,"nonspam",2.38,1.19,0
"2569",0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2570",0,0,0,0.34,1.421,8,91,0,0,0,0.055,0,0.11,0,0,0,0,0,0,0,0,0,1.02,0.34,0.34,0.34,0,0,1.7,0,0,0,0,0.34,0,0,0,0.34,0,0,0,0.34,0,0,0.34,0,2.38,0,0,0,0,0,0,0,"nonspam",1.36,1.36,0
"2571",0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2572",0,0,0,0,3.083,24,37,0,0,0,1.734,0.578,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2573",0,0,1.33,0,4.36,46,109,0,0,0,0.413,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,1.33,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,"nonspam",0,0,0
"2574",0,0,0.46,0,2.016,19,244,0.031,0,0,0.253,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0.23,0.23,0,0.23,0.23,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,3.69,0.69
"2575",0,0,0,0,3.333,11,30,0,0,0,1.257,0,0,0,0,0,0,4.76,0,0,0,0,4.76,9.52,4.76,0,4.76,4.76,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,"nonspam",0,0,0
"2576",0,0,0,0,2.367,24,651,0,0,0,0.16,0.053,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,"nonspam",0.33,0,0
"2577",0,0,0,0,1.6,4,8,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,3.22,0
"2578",0,0,0,1.69,6.187,47,99,0,0.408,0,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",3.38,0,0
"2579",0,0,0.32,0,1.677,10,156,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.32,0,"nonspam",0.64,0.32,0
"2580",0,0,0.23,0.11,1.486,7,162,0,0,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.11,0,0.11,0.23,0,0.23,0.11,0,0.11,0.11,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0.23,0,0,0,0,0,0,"nonspam",1.41,0.47,0.7
"2581",0,0,0,0,5.888,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"nonspam",2,2,8
"2582",0,0,0,0,1.6,7,64,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",1.24,0,0
"2583",0,0,0,0,1.45,7,74,0,0.159,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.98,0,0
"2584",0,0,0.44,0,1.891,24,522,0,0.14,0,0.321,0.02,0.18,1.32,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.29,0.14,0,0,0.29,0,0,0,0,0,0,0,0.73,0,0,0,0,0.14,0,0,0,0,0,0,0,"nonspam",0.58,0.73,0.29
"2585",0,0,0.91,0,1.32,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.91,0.45,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,2.28,0
"2586",0,0,1.09,0,4.586,51,133,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,1.09,1.09,0,0,0,1.09,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,"nonspam",2.19,0,0
"2587",0.51,0,0,0.51,2.076,9,108,0,0,0,0.071,0,0,0,0,0,0,0.51,0,0,0,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.51,0,0,0,0,0,0.51,0,"nonspam",0,0.51,0
"2588",0.61,0.61,0,0,1.476,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,2.45,3.68,0,0,0,0,0.61,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,1.84,1.84
"2589",0,0,0,0,1.918,13,71,0,0,0,0.46,0,0,0,0,0,0,0.91,0,0,0,0,2.75,1.83,0.91,0,0.91,0.91,0.91,0,0,0,0,0.91,0,0.91,0.91,0.91,0.91,0,0.91,0,0,0,0,0.91,0,0.91,0,0,0,0,0.91,0.91,"nonspam",0,1.83,0
"2590",0,0,0,0.91,3.541,26,85,0,0.241,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,"nonspam",4.58,0,0.91
"2591",0,0,0.36,0,3.722,20,268,0,0,0,0.767,0.279,0.139,0,0,0,0,0,0,0,0,0,0,6.25,5.51,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0.36,0,0
"2592",0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2593",0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2594",0,0,0.18,0.28,2.022,19,451,0,0,0,0.065,0.052,0,0,0,0,0.84,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0.09,0.37,0,0,0,0,0,0,0,0.47,0,"nonspam",0.94,0,0
"2595",0,0,0,0,1.645,12,51,0,0.114,0.114,0,0,0.114,0,0,1.44,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.44,0,0,0,0,0,0,"nonspam",0,0.72,0
"2596",0,0,0,0,1.636,12,36,0,0,0.137,0,0,0.137,0,0,1.62,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.81,0,0,0,0,0,0,1.62,0,0,0,0,0,0,"nonspam",0,0.81,0
"2597",0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,"nonspam",0,0,0
"2598",0,0,0,0,1.717,12,67,0,0,0,0,0.142,0.142,0,0,0,0,0,0,0.85,0,0,0,0.85,0.85,0,0,0,0,0,0,0,0,1.7,0,0,0.85,0.85,0,0,0.85,0,0,0,0,0,0,0.85,0,0,0,0,0,0,"nonspam",0.85,2.56,0
"2599",0,0,0,0,1.857,12,104,0,0.19,0,0.38,0.095,0.19,0,0,0,0,0.61,0,0.61,0,0,1.22,2.45,1.84,0,0.61,0.61,1.22,0,0,0,0,0.61,0,0.61,1.22,1.22,0.61,0,0.61,0,0,0,0,0,0,0.61,0,0,0,0,0.61,0.61,"nonspam",0,1.84,0
"2600",0,0,0,0,1.226,5,146,0,0,0,0.293,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0.35,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",2.81,0.35,0
"2601",0,0,0,0,2.363,5,52,0,0.087,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.54,0.54,0,0,0,0,0,0.54,0,"nonspam",0.54,0.54,0
"2602",0,0,0,0,1.769,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,2.22,0
"2603",0,0,0,0,1.181,3,13,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,"nonspam",0,0,0
"2604",0,0,0,0,2.461,17,96,0,0,0,0.241,0,0,0,0,0,0,0,0,1.36,0,0,0,1.36,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,2.04,0.68
"2605",0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0,0
"2606",0,0,0,0,1.795,11,79,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,"nonspam",1.75,0,0
"2607",0,0,0,0,5.111,58,138,0,0,0,1.208,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0.9,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,"nonspam",1.81,0,0
"2608",0,0,0,0,1.506,12,119,0,0,0,0.222,0,0.055,0,0,0,0.35,0.35,0,0,0,0,0.7,1.41,1.06,0,0.35,0.7,0,0,0,0,0,0.35,0,0.35,0.35,0.35,0.35,0,0.35,0,0,0,0,0,0,0.7,0,0,0,0,0.35,0.35,"nonspam",0.35,0.35,1.06
"2609",0,0,0,0,2,7,26,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",2.85,0,0
"2610",0,0,0,0,1.712,20,137,0.161,0,0,0.564,0.08,0,0,0,0,0,0,0,0,0,0,0.5,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,"nonspam",0,0.5,0
"2611",0,0,0,0,2.519,46,131,0,0,0,0.042,0,0,0.33,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,0.33,0
"2612",0,0,0,0,1.15,4,46,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,"nonspam",0,0.56,1.12
"2613",0,0,0.18,0,2.188,19,232,0.112,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.18,0.56,0,0,0.37,0,0,0.18,0,0,0,0,0.18,0,"nonspam",0.75,0,0
"2614",0,0,0.8,0,2.36,35,59,0,0.27,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,1.61,0,0,0,0,0,0,"nonspam",0.4,5.26,1.61
"2615",0,0,0,0,1.615,4,21,0,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",7.69,0,0
"2616",0,0,0.21,0,2.892,71,405,0.062,0.374,0,0.031,0,0,0,0,0,0,0,0,0.42,0,0.84,0,0,0,0,0,0,0,0.21,0,0,0.21,0.21,0.21,0,0,0,0,0,0,0.63,0,0,0.21,0,0,0,0.42,0,0,0,0,0,"nonspam",0,1.9,0
"2617",0,0,0,0,2.882,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nonspam",0,1.17,0
"2618",0,0,0.22,0.22,2.182,42,203,0,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0.22,0,1.36,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.22,"nonspam",0.68,0,0
"2619",0.08,0,0.08,0.08,2.145,21,693,0.055,0,0,0.111,0.022,0,0.08,0,0,0,0,0,0,0,0,0,3.49,0.48,0.16,0.32,0.24,0,0,0.08,0,0.08,0.08,0,0,0,0,0,0,0,0,0.08,0,0.16,0,0,0,0,0,0,0,0.32,0,"nonspam",0.81,0,0
"2620",0,0,0.22,0,1.649,13,94,0,0,0,0.267,0,0.038,0,0.22,0.68,0,0,0.91,0,0,0.22,0,0,0,0,0,0,0,0.22,0,0,0,0.22,0,0,0,0,0,0,0.22,0.45,0,0,0.68,0,1.83,0.22,0,0,0,0,0,0,"nonspam",0,0.68,0
